3.29647 1 1 2 8 1
3.25777 0.999109 0.999109 2 8 1
3.23844 0.998663 0.998663 2 8 1
3.21912 0.998218 0.998218 2 8 1
3.19981 0.997772 0.997772 2 8 1
3.1805 0.997327 0.997327 2 8 1
3.16121 0.996882 0.996882 2 8 1
3.14193 0.996437 0.996437 2 8 1
3.12265 0.995992 0.995992 2 8 1
3.10339 0.995546 0.995546 2 8 1
3.08414 0.995101 0.995101 2 8 1
3.0649 0.994656 0.994656 2 8 1
3.04568 0.994211 0.994211 2 8 1
3.02646 0.993766 0.993766 2 8 1
3.00726 0.993321 0.993321 2 8 1
2.98807 0.992876 0.992876 2 8 1
2.9689 0.992431 0.992431 2 8 1
2.94974 0.991985 0.991985 2 8 1
2.93059 0.99154 0.99154 2 8 1
2.91146 0.991095 0.991095 2 8 1
2.89234 0.99065 0.99065 2 8 1
2.87324 0.990205 0.990205 2 8 1
2.85415 0.989759 0.989759 2 8 1
2.83508 0.989314 0.989314 2 8 1
2.81603 0.988869 0.988869 2 8 1
2.79699 0.988423 0.988423 2 8 1
2.77798 0.987978 0.987978 2 8 1
2.75898 0.987532 0.987532 2 8 1
2.74 0.987087 0.987087 2 8 1
2.72104 0.986641 0.986641 2 8 1
2.7021 0.986195 0.986195 2 8 1
2.68318 0.98575 0.98575 2 8 1
2.66428 0.985304 0.985304 2 8 1
2.6454 0.984858 0.984858 2 8 1
2.62655 0.984412 0.984412 2 8 1
2.60772 0.983967 0.983967 2 8 1
2.58891 0.983521 0.983521 2 8 1
2.57013 0.983075 0.983075 2 8 1
2.55137 0.982629 0.982629 2 8 1
2.53264 0.982183 0.982183 2 8 1
2.51393 0.981737 0.981737 2 8 1
2.49526 0.981291 0.981291 2 8 1
2.47661 0.980846 0.980846 2 8 1
2.45799 0.9804 0.9804 2 8 1
2.4394 0.979954 0.979954 2 8 1
2.42085 0.979508 0.979508 2 8 1
2.40232 0.979062 0.979062 2 8 1
2.38383 0.978617 0.978617 2 8 1
2.36537 0.978171 0.978171 2 8 1
2.34695 0.977726 0.977726 2 8 1
2.32856 0.97728 0.97728 2 8 1
2.31021 0.976835 0.976835 2 8 1
2.2919 0.97639 0.97639 2 8 1
2.27362 0.975945 0.975945 2 8 1
2.25539 0.9755 0.9755 2 8 1
2.2372 0.975055 0.975055 2 8 1
2.21905 0.974611 0.974611 2 8 1
2.20095 0.974167 0.974167 2 8 1
2.18289 0.973723 0.973723 2 8 1
2.16488 0.973279 0.973279 2 8 1
2.14691 0.972836 0.972836 2 8 1
2.129 0.972393 0.972393 2 8 1
2.11113 0.97195 0.97195 2 8 1
2.09332 0.971508 0.971508 2 8 1
2.07557 0.971066 0.971066 2 8 1
2.05786 0.970624 0.970624 2 8 1
2.04022 0.970183 0.970183 2 8 1
2.02263 0.969743 0.969743 2 8 1
2.0051 0.969303 0.969303 2 8 1
1.98764 0.968863 0.968863 2 8 1
1.97024 0.968425 0.968425 2 8 1
1.9529 0.967986 0.967986 2 8 1
1.93563 0.967549 0.967549 2 8 1
1.91843 0.967112 0.967112 2 8 1
1.9013 0.966676 0.966676 2 8 1
1.88424 0.966241 0.966241 2 8 1
1.86726 0.965807 0.965807 2 8 1
1.85035 0.965373 0.965373 2 8 1
1.83352 0.964941 0.964941 2 8 1
1.81677 0.964509 0.964509 2 8 1
1.8001 0.964079 0.964079 2 8 1
1.78352 0.963649 0.963649 2 8 1
1.76702 0.963221 0.963221 2 8 1
1.75061 0.962794 0.962794 2 8 1
1.73429 0.962368 0.962368 2 8 1
1.71806 0.961943 0.961943 2 8 1
1.70192 0.96152 0.96152 2 8 1
1.68588 0.961098 0.961098 2 8 1
1.66994 0.960677 0.960677 2 8 1
1.6541 0.960258 0.960258 2 8 1
1.63836 0.959841 0.959841 2 8 1
1.62273 0.959425 0.959425 2 8 1
1.60719 0.959011 0.959011 2 8 1
1.59177 0.958599 0.958599 2 8 1
1.57646 0.958188 0.958188 2 8 1
1.56126 0.95778 0.95778 2 8 1
1.54617 0.957373 0.957373 2 8 1
1.53119 0.956968 0.956968 2 8 1
1.51634 0.956565 0.956565 2 8 1
1.5016 0.956164 0.956164 2 8 1
1.48698 0.955765 0.955765 2 8 1
1.47249 0.955369 0.955369 2 8 1
1.45811 0.954975 0.954975 2 8 1
1.44387 0.954583 0.954583 2 8 1
1.42974 0.954193 0.954193 2 8 1
1.41575 0.953806 0.953806 2 8 1
1.40188 0.953421 0.953421 2 8 1
1.38815 0.953039 0.953039 2 8 1
1.37455 0.952659 0.952659 2 8 1
1.36107 0.952282 0.952282 2 8 1
1.34774 0.951907 0.951907 2 8 1
1.33453 0.951535 0.951535 2 8 1
1.32146 0.951166 0.951166 2 8 1
1.30853 0.9508 0.9508 2 8 1
1.29573 0.950436 0.950436 2 8 1
1.28307 0.950075 0.950075 2 8 1
1.27054 0.949717 0.949717 2 8 1
1.25816 0.949362 0.949362 2 8 1
1.24591 0.94901 0.94901 2 8 1
1.2338 0.94866 0.94866 2 8 1
1.22183 0.948314 0.948314 2 8 1
1.20999 0.947971 0.947971 2 8 1
1.1983 0.94763 0.94763 2 8 1
1.18674 0.947293 0.947293 2 8 1
1.17532 0.946959 0.946959 2 8 1
1.16404 0.946628 0.946628 2 8 1
1.15289 0.946299 0.946299 2 8 1
1.14188 0.945974 0.945974 2 8 1
1.13101 0.945652 0.945652 2 8 1
1.12027 0.945333 0.945333 2 8 1
1.10966 0.945017 0.945017 2 8 1
1.09919 0.944704 0.944704 2 8 1
1.08885 0.944395 0.944395 2 8 1
1.07865 0.944088 0.944088 2 8 1
1.06858 0.943784 0.943784 2 8 1
1.05863 0.943484 0.943484 2 8 1
1.04882 0.943186 0.943186 2 8 1
1.03913 0.942892 0.942892 2 8 1
1.02957 0.9426 0.9426 2 8 1
1.02014 0.942312 0.942312 2 8 1
1.01083 0.942027 0.942027 2 8 1
1.00164 0.941744 0.941744 2 8 1
0.992579 0.941465 0.941465 2 8 1
0.983636 0.941188 0.941188 2 8 1
0.974813 0.940915 0.940915 2 8 1
0.966108 0.940644 0.940644 2 8 1
0.95752 0.940377 0.940377 2 8 1
0.949048 0.940112 0.940112 2 8 1
0.940689 0.93985 0.93985 2 8 1
0.932443 0.939591 0.939591 2 8 1
0.924308 0.939335 0.939335 2 8 1
0.916283 0.939081 0.939081 2 8 1
0.908367 0.93883 0.93883 2 8 1
0.900557 0.938582 0.938582 2 8 1
0.892853 0.938337 0.938337 2 8 1
0.885253 0.938094 0.938094 2 8 1
0.877755 0.937854 0.937854 2 8 1
0.870359 0.937617 0.937617 2 8 1
0.863062 0.937382 0.937382 2 8 1
0.855863 0.93715 0.93715 2 8 1
0.848762 0.93692 0.93692 2 8 1
0.841755 0.936693 0.936693 2 8 1
0.834843 0.936469 0.936469 2 8 1
0.828023 0.936247 0.936247 2 8 1
0.821295 0.936027 0.936027 2 8 1
0.814656 0.935809 0.935809 2 8 1
0.808106 0.935595 0.935595 2 8 1
0.801643 0.935382 0.935382 2 8 1
0.795265 0.935172 0.935172 2 8 1
0.788972 0.934964 0.934964 2 8 1
0.782762 0.934758 0.934758 2 8 1
0.776634 0.934554 0.934554 2 8 1
0.770586 0.934353 0.934353 2 8 1
0.764617 0.934154 0.934154 2 8 1
0.758727 0.933957 0.933957 2 8 1
0.752913 0.933762 0.933762 2 8 1
0.747174 0.933569 0.933569 2 8 1
0.74151 0.933378 0.933378 2 8 1
0.735919 0.93319 0.93319 2 8 1
0.7304 0.933003 0.933003 2 8 1
0.724952 0.932818 0.932818 2 8 1
0.719573 0.932635 0.932635 2 8 1
0.714263 0.932455 0.932455 2 8 1
0.70902 0.932276 0.932276 2 8 1
0.703843 0.932099 0.932099 2 8 1
0.698732 0.931923 0.931923 2 8 1
0.693684 0.93175 0.93175 2 8 1
0.6887 0.931578 0.931578 2 8 1
0.683779 0.931409 0.931409 2 8 1
0.678918 0.931241 0.931241 2 8 1
0.674117 0.931074 0.931074 2 8 1
0.669375 0.93091 0.93091 2 8 1
0.664692 0.930747 0.930747 2 8 1
0.660066 0.930586 0.930586 2 8 1
